map_base,char_base,bpp,score,nonblank_ref_ratio,top_palette_ratio,top_attr_ratio,tile_unique,tile_repeat_ratio,h_or_v_flip_ratio,priority_ratio,pair_repeat_ratio,top_tiles,top_attrs
6000,4000,4,4.1782,0.5869,0.3057,0.1934,61,0.9404,0.3428,0.7793,0.8558,212:108 213:96 202:89 203:81 113:77 103:76 102:72 112:63,p6r1h0v0:198 p7r1h0v0:150 p4r1h0v0:142 p3r1h0v0:90
3000,C000,2,4.1706,0.7773,0.377,0.3721,164,0.8398,0.335,0.7881,0.6391,313:62 102:60 112:53 303:51 103:50 302:49 312:48 113:46,p6r1h0v0:381 p2r0h1v0:189 p1r1h0v0:124 p7r1h0v0:78
4000,A000,2,4.1697,0.5537,0.3252,0.3184,92,0.9102,0.1904,0.8994,0.7923,203:82 112:82 113:81 202:77 103:72 102:70 213:63 212:62,p1r1h0v0:326 p7r1h0v0:283 p0r1h0v0:140 p0r0h1v0:103
3800,4000,4,4.1641,0.7197,0.1943,0.1768,53,0.9482,0.3564,0.748,0.8175,313:73 212:68 103:65 302:59 303:55 312:55 102:54 213:52,p2r0h1v0:181 p6r1h0v0:170 p7r1h0v0:156 p1r1h0v0:147
6000,6000,2,4.1606,0.5752,0.3057,0.1934,61,0.9404,0.3428,0.7793,0.8558,212:108 213:96 202:89 203:81 113:77 103:76 102:72 112:63,p6r1h0v0:198 p7r1h0v0:150 p4r1h0v0:142 p3r1h0v0:90
3000,4000,4,4.1604,0.7705,0.377,0.3721,164,0.8398,0.335,0.7881,0.6391,313:62 102:60 112:53 303:51 103:50 302:49 312:48 113:46,p6r1h0v0:381 p2r0h1v0:189 p1r1h0v0:124 p7r1h0v0:78
C000,6000,2,4.1597,0.9072,0.4951,0.3721,221,0.7842,0.3555,0.3047,0.4194,000:326 0E0:34 0F8:24 0C0:21 0F0:20 040:20 080:17 008:16,p0r0h0v0:381 p7r0h0v0:32 p2r0h0v0:31 p0r0h1v0:31
3800,C000,2,4.1538,0.7129,0.1943,0.1768,53,0.9482,0.3564,0.748,0.8175,313:73 212:68 103:65 302:59 303:55 312:55 102:54 213:52,p2r0h1v0:181 p6r1h0v0:170 p7r1h0v0:156 p1r1h0v0:147
3800,2000,4,4.1392,0.7031,0.1943,0.1768,53,0.9482,0.3564,0.748,0.8175,313:73 212:68 103:65 302:59 303:55 312:55 102:54 213:52,p2r0h1v0:181 p6r1h0v0:170 p7r1h0v0:156 p1r1h0v0:147
6000,C000,2,4.1372,0.5596,0.3057,0.1934,61,0.9404,0.3428,0.7793,0.8558,212:108 213:96 202:89 203:81 113:77 103:76 102:72 112:63,p6r1h0v0:198 p7r1h0v0:150 p4r1h0v0:142 p3r1h0v0:90
C000,6000,4,4.1275,0.8857,0.4951,0.3721,221,0.7842,0.3555,0.3047,0.4194,000:326 0E0:34 0F8:24 0C0:21 0F0:20 040:20 080:17 008:16,p0r0h0v0:381 p7r0h0v0:32 p2r0h0v0:31 p0r0h1v0:31
2800,A000,2,4.1256,0.5479,0.6045,0.3477,110,0.8926,0.4844,0.9639,0.7046,104:52 113:49 102:48 312:42 103:41 313:37 112:36 304:35,p6r1h0v1:356 p6r1h0v0:263 p7r1h0v1:103 p1r1h0v0:91
C000,2000,4,4.1231,0.8828,0.4951,0.3721,221,0.7842,0.3555,0.3047,0.4194,000:326 0E0:34 0F8:24 0C0:21 0F0:20 040:20 080:17 008:16,p0r0h0v0:381 p7r0h0v0:32 p2r0h0v0:31 p0r0h1v0:31
5000,8000,2,4.1202,0.7061,0.3672,0.2832,125,0.8779,0.4697,0.8203,0.7429,202:92 213:90 203:84 212:79 103:48 102:48 312:39 112:34,p7r1h0v0:290 p6r1h0v1:138 p1r1h0v0:95 p7r1h0v1:86
5000,A000,2,4.1187,0.7051,0.3672,0.2832,125,0.8779,0.4697,0.8203,0.7429,202:92 213:90 203:84 212:79 103:48 102:48 312:39 112:34,p7r1h0v0:290 p6r1h0v1:138 p1r1h0v0:95 p7r1h0v1:86
C000,C000,2,4.1128,0.876,0.4951,0.3721,221,0.7842,0.3555,0.3047,0.4194,000:326 0E0:34 0F8:24 0C0:21 0F0:20 040:20 080:17 008:16,p0r0h0v0:381 p7r0h0v0:32 p2r0h0v0:31 p0r0h1v0:31
1800,8000,2,4.105,0.793,0.1846,0.1846,104,0.8984,0.3555,0.8105,0.7863,103:126 102:114 112:74 213:69 113:68 212:61 202:54 203:40,p1r1h0v0:189 p3r1h0v0:132 p0r1h0v0:116 p5r1h0v1:111
5000,8000,4,4.1041,0.6953,0.3672,0.2832,125,0.8779,0.4697,0.8203,0.7429,202:92 213:90 203:84 212:79 103:48 102:48 312:39 112:34,p7r1h0v0:290 p6r1h0v1:138 p1r1h0v0:95 p7r1h0v1:86
2000,6000,2,4.1035,0.8604,0.3311,0.3027,162,0.8418,0.3574,0.9561,0.6512,104:62 112:62 103:61 113:60 102:57 105:35 313:28 114:28,p1r1h0v0:310 p6r1h0v1:172 p6r1h0v0:167 p7r1h0v1:125
C000,4000,4,4.0953,0.8643,0.4951,0.3721,221,0.7842,0.3555,0.3047,0.4194,000:326 0E0:34 0F8:24 0C0:21 0F0:20 040:20 080:17 008:16,p0r0h0v0:381 p7r0h0v0:32 p2r0h0v0:31 p0r0h1v0:31
5000,6000,4,4.0923,0.6875,0.3672,0.2832,125,0.8779,0.4697,0.8203,0.7429,202:92 213:90 203:84 212:79 103:48 102:48 312:39 112:34,p7r1h0v0:290 p6r1h0v1:138 p1r1h0v0:95 p7r1h0v1:86
2800,8000,2,4.0904,0.5244,0.6045,0.3477,110,0.8926,0.4844,0.9639,0.7046,104:52 113:49 102:48 312:42 103:41 313:37 112:36 304:35,p6r1h0v1:356 p6r1h0v0:263 p7r1h0v1:103 p1r1h0v0:91
2800,A000,4,4.0787,0.5166,0.6045,0.3477,110,0.8926,0.4844,0.9639,0.7046,104:52 113:49 102:48 312:42 103:41 313:37 112:36 304:35,p6r1h0v1:356 p6r1h0v0:263 p7r1h0v1:103 p1r1h0v0:91
2000,2000,4,4.0757,0.8418,0.3311,0.3027,162,0.8418,0.3574,0.9561,0.6512,104:62 112:62 103:61 113:60 102:57 105:35 313:28 114:28,p1r1h0v0:310 p6r1h0v1:172 p6r1h0v0:167 p7r1h0v1:125
0000,E000,4,4.07,0.0,0.4092,0.4092,16,0.9844,0.0156,0.9219,0.9456,113:142 112:138 103:126 102:120 202:86 203:83 212:63 213:55,p1r1h0v0:419 p2r1h0v0:185 p3r1h0v0:155 p0r1h0v0:112
1800,8000,4,4.0684,0.7686,0.1846,0.1846,104,0.8984,0.3555,0.8105,0.7863,103:126 102:114 112:74 213:69 113:68 212:61 202:54 203:40,p1r1h0v0:189 p3r1h0v0:132 p0r1h0v0:116 p5r1h0v1:111
3000,2000,4,4.0651,0.707,0.377,0.3721,164,0.8398,0.335,0.7881,0.6391,313:62 102:60 112:53 303:51 103:50 302:49 312:48 113:46,p6r1h0v0:381 p2r0h1v0:189 p1r1h0v0:124 p7r1h0v0:78
5800,2000,4,4.042,0.8486,0.2607,0.21,120,0.8828,0.7373,0.6143,0.7399,202:94 203:93 212:74 213:72 113:68 112:62 103:42 302:39,p6r1h0v1:215 p7r1h0v0:183 p5r0h1v0:145 p7r1h0v1:84
3800,6000,4,4.0366,0.6348,0.1943,0.1768,53,0.9482,0.3564,0.748,0.8175,313:73 212:68 103:65 302:59 303:55 312:55 102:54 213:52,p2r0h1v0:181 p6r1h0v0:170 p7r1h0v0:156 p1r1h0v0:147
3800,A000,2,4.0337,0.6328,0.1943,0.1768,53,0.9482,0.3564,0.748,0.8175,313:73 212:68 103:65 302:59 303:55 312:55 102:54 213:52,p2r0h1v0:181 p6r1h0v0:170 p7r1h0v0:156 p1r1h0v0:147
7800,A000,4,4.032,0.3857,0.2217,0.2188,16,0.9844,0.5996,0.4033,0.9355,202:105 203:102 212:83 213:82 312:78 313:75 103:68 112:60,p2r0h1v0:224 p1r1h0v0:150 p7r1h0v0:117 p3r0h1v0:111
2000,4000,4,4.0288,0.8105,0.3311,0.3027,162,0.8418,0.3574,0.9561,0.6512,104:62 112:62 103:61 113:60 102:57 105:35 313:28 114:28,p1r1h0v0:310 p6r1h0v1:172 p6r1h0v0:167 p7r1h0v1:125
2000,C000,2,4.0068,0.7959,0.3311,0.3027,162,0.8418,0.3574,0.9561,0.6512,104:62 112:62 103:61 113:60 102:57 105:35 313:28 114:28,p1r1h0v0:310 p6r1h0v1:172 p6r1h0v0:167 p7r1h0v1:125
3800,8000,2,4.0059,0.6143,0.1943,0.1768,53,0.9482,0.3564,0.748,0.8175,313:73 212:68 103:65 302:59 303:55 312:55 102:54 213:52,p2r0h1v0:181 p6r1h0v0:170 p7r1h0v0:156 p1r1h0v0:147
2800,8000,4,4.0055,0.4678,0.6045,0.3477,110,0.8926,0.4844,0.9639,0.7046,104:52 113:49 102:48 312:42 103:41 313:37 112:36 304:35,p6r1h0v1:356 p6r1h0v0:263 p7r1h0v1:103 p1r1h0v0:91
4000,A000,4,4.0027,0.4424,0.3252,0.3184,92,0.9102,0.1904,0.8994,0.7923,203:82 112:82 113:81 202:77 103:72 102:70 213:63 212:62,p1r1h0v0:326 p7r1h0v0:283 p0r1h0v0:140 p0r0h1v0:103
4000,E000,2,3.9778,0.4258,0.3252,0.3184,92,0.9102,0.1904,0.8994,0.7923,203:82 112:82 113:81 202:77 103:72 102:70 213:63 212:62,p1r1h0v0:326 p7r1h0v0:283 p0r1h0v0:140 p0r0h1v0:103
4800,0000,2,3.9765,1.0,0.1768,0.1475,164,0.8398,0.4199,0.8525,0.6683,203:92 113:86 112:84 202:83 212:57 213:52 302:39 303:30,p7r1h0v0:151 p1r1h0v0:136 p5r1h0v1:128 p0r1h0v0:94
4800,0000,4,3.9765,1.0,0.1768,0.1475,164,0.8398,0.4199,0.8525,0.6683,203:92 113:86 112:84 202:83 212:57 213:52 302:39 303:30,p7r1h0v0:151 p1r1h0v0:136 p5r1h0v1:128 p0r1h0v0:94
4800,2000,2,3.9765,1.0,0.1768,0.1475,164,0.8398,0.4199,0.8525,0.6683,203:92 113:86 112:84 202:83 212:57 213:52 302:39 303:30,p7r1h0v0:151 p1r1h0v0:136 p5r1h0v1:128 p0r1h0v0:94
4800,4000,2,3.9765,1.0,0.1768,0.1475,164,0.8398,0.4199,0.8525,0.6683,203:92 113:86 112:84 202:83 212:57 213:52 302:39 303:30,p7r1h0v0:151 p1r1h0v0:136 p5r1h0v1:128 p0r1h0v0:94
3800,8000,4,3.9737,0.5928,0.1943,0.1768,53,0.9482,0.3564,0.748,0.8175,313:73 212:68 103:65 302:59 303:55 312:55 102:54 213:52,p2r0h1v0:181 p6r1h0v0:170 p7r1h0v0:156 p1r1h0v0:147
7000,A000,4,3.9715,0.3525,0.2178,0.2178,16,0.9844,0.5596,0.4756,0.9355,203:114 213:109 212:108 202:101 103:70 312:65 113:63 302:62,p7r1h0v0:223 p1r1h0v0:154 p3r0h1v0:144 p5r0h1v0:84
6800,C000,4,3.9635,0.084,0.3477,0.3467,19,0.9814,0.2031,0.7979,0.9375,102:110 212:110 213:103 103:100 203:94 202:80 112:74 313:74,p6r1h0v0:355 p7r1h0v0:170 p3r1h0v0:117 p4r1h0v0:111
1800,4000,4,3.9483,0.6885,0.1846,0.1846,104,0.8984,0.3555,0.8105,0.7863,103:126 102:114 112:74 213:69 113:68 212:61 202:54 203:40,p1r1h0v0:189 p3r1h0v0:132 p0r1h0v0:116 p5r1h0v1:111
3000,6000,4,3.9289,0.6162,0.377,0.3721,164,0.8398,0.335,0.7881,0.6391,313:62 102:60 112:53 303:51 103:50 302:49 312:48 113:46,p6r1h0v0:381 p2r0h1v0:189 p1r1h0v0:124 p7r1h0v0:78
1800,6000,2,3.919,0.6689,0.1846,0.1846,104,0.8984,0.3555,0.8105,0.7863,103:126 102:114 112:74 213:69 113:68 212:61 202:54 203:40,p1r1h0v0:189 p3r1h0v0:132 p0r1h0v0:116 p5r1h0v1:111
6000,A000,4,3.9131,0.4102,0.3057,0.1934,61,0.9404,0.3428,0.7793,0.8558,212:108 213:96 202:89 203:81 113:77 103:76 102:72 112:63,p6r1h0v0:198 p7r1h0v0:150 p4r1h0v0:142 p3r1h0v0:90
2800,E000,2,3.8897,0.3906,0.6045,0.3477,110,0.8926,0.4844,0.9639,0.7046,104:52 113:49 102:48 312:42 103:41 313:37 112:36 304:35,p6r1h0v1:356 p6r1h0v0:263 p7r1h0v1:103 p1r1h0v0:91
1800,C000,2,3.8706,0.6367,0.1846,0.1846,104,0.8984,0.3555,0.8105,0.7863,103:126 102:114 112:74 213:69 113:68 212:61 202:54 203:40,p1r1h0v0:189 p3r1h0v0:132 p0r1h0v0:116 p5r1h0v1:111
5000,4000,4,3.8594,0.5322,0.3672,0.2832,125,0.8779,0.4697,0.8203,0.7429,202:92 213:90 203:84 212:79 103:48 102:48 312:39 112:34,p7r1h0v0:290 p6r1h0v1:138 p1r1h0v0:95 p7r1h0v1:86
3000,A000,2,3.8513,0.5645,0.377,0.3721,164,0.8398,0.335,0.7881,0.6391,313:62 102:60 112:53 303:51 103:50 302:49 312:48 113:46,p6r1h0v0:381 p2r0h1v0:189 p1r1h0v0:124 p7r1h0v0:78
5000,6000,2,3.8492,0.5254,0.3672,0.2832,125,0.8779,0.4697,0.8203,0.7429,202:92 213:90 203:84 212:79 103:48 102:48 312:39 112:34,p7r1h0v0:290 p6r1h0v1:138 p1r1h0v0:95 p7r1h0v1:86
6800,E000,4,3.8375,0.0,0.3477,0.3467,19,0.9814,0.2031,0.7979,0.9375,102:110 212:110 213:103 103:100 203:94 202:80 112:74 313:74,p6r1h0v0:355 p7r1h0v0:170 p3r1h0v0:117 p4r1h0v0:111
5800,8000,2,3.8267,0.7051,0.2607,0.21,120,0.8828,0.7373,0.6143,0.7399,202:94 203:93 212:74 213:72 113:68 112:62 103:42 302:39,p6r1h0v1:215 p7r1h0v0:183 p5r0h1v0:145 p7r1h0v1:84
5800,8000,4,3.8077,0.6924,0.2607,0.21,120,0.8828,0.7373,0.6143,0.7399,202:94 203:93 212:74 213:72 113:68 112:62 103:42 302:39,p6r1h0v1:215 p7r1h0v0:183 p5r0h1v0:145 p7r1h0v1:84
7800,E000,2,3.8064,0.2354,0.2217,0.2188,16,0.9844,0.5996,0.4033,0.9355,202:105 203:102 212:83 213:82 312:78 313:75 103:68 112:60,p2r0h1v0:224 p1r1h0v0:150 p7r1h0v0:117 p3r0h1v0:111
5000,C000,2,3.8008,0.4932,0.3672,0.2832,125,0.8779,0.4697,0.8203,0.7429,202:92 213:90 203:84 212:79 103:48 102:48 312:39 112:34,p7r1h0v0:290 p6r1h0v1:138 p1r1h0v0:95 p7r1h0v1:86
7000,E000,2,3.7986,0.2373,0.2178,0.2178,16,0.9844,0.5596,0.4756,0.9355,203:114 213:109 212:108 202:101 103:70 312:65 113:63 302:62,p7r1h0v0:223 p1r1h0v0:154 p3r0h1v0:144 p5r0h1v0:84
1000,C000,4,3.7926,0.1055,0.3096,0.2744,16,0.9844,0.3018,0.8281,0.9355,103:140 102:131 213:109 212:90 113:89 112:88 202:57 203:54,p0r1h0v0:281 p1r1h0v0:183 p5r1h0v1:87 p6r1h0v0:76
C800,C000,4,3.7896,0.5146,0.4463,0.3008,143,0.8604,0.3721,0.3223,0.5484,000:286 0F0:50 0F8:43 0E0:35 0C0:33 0FC:30 080:27 33F:18,p0r0h0v0:308 p1r0h0v0:44 p7r0h0v0:44 p3r0h0v0:43
5800,6000,4,3.7813,0.6748,0.2607,0.21,120,0.8828,0.7373,0.6143,0.7399,202:94 203:93 212:74 213:72 113:68 112:62 103:42 302:39,p6r1h0v1:215 p7r1h0v0:183 p5r0h1v0:145 p7r1h0v1:84
6000,E000,2,3.7798,0.3213,0.3057,0.1934,61,0.9404,0.3428,0.7793,0.8558,212:108 213:96 202:89 203:81 113:77 103:76 102:72 112:63,p6r1h0v0:198 p7r1h0v0:150 p4r1h0v0:142 p3r1h0v0:90
3000,8000,2,3.7795,0.5166,0.377,0.3721,164,0.8398,0.335,0.7881,0.6391,313:62 102:60 112:53 303:51 103:50 302:49 312:48 113:46,p6r1h0v0:381 p2r0h1v0:189 p1r1h0v0:124 p7r1h0v0:78
5800,A000,2,3.7652,0.6641,0.2607,0.21,120,0.8828,0.7373,0.6143,0.7399,202:94 203:93 212:74 213:72 113:68 112:62 103:42 302:39,p6r1h0v1:215 p7r1h0v0:183 p5r0h1v0:145 p7r1h0v1:84
1800,A000,4,3.7373,0.5479,0.1846,0.1846,104,0.8984,0.3555,0.8105,0.7863,103:126 102:114 112:74 213:69 113:68 212:61 202:54 203:40,p1r1h0v0:189 p3r1h0v0:132 p0r1h0v0:116 p5r1h0v1:111
3800,A000,4,3.7305,0.4307,0.1943,0.1768,53,0.9482,0.3564,0.748,0.8175,313:73 212:68 103:65 302:59 303:55 312:55 102:54 213:52,p2r0h1v0:181 p6r1h0v0:170 p7r1h0v0:156 p1r1h0v0:147
4800,2000,4,3.7275,0.834,0.1768,0.1475,164,0.8398,0.4199,0.8525,0.6683,203:92 113:86 112:84 202:83 212:57 213:52 302:39 303:30,p7r1h0v0:151 p1r1h0v0:136 p5r1h0v1:128 p0r1h0v0:94
2000,8000,2,3.7226,0.6064,0.3311,0.3027,162,0.8418,0.3574,0.9561,0.6512,104:62 112:62 103:61 113:60 102:57 105:35 313:28 114:28,p1r1h0v0:310 p6r1h0v1:172 p6r1h0v0:167 p7r1h0v1:125
0800,C000,4,3.7216,0.0732,0.249,0.249,16,0.9844,0.1719,0.832,0.9375,113:119 102:117 103:103 203:102 112:98 212:80 202:73 213:65,p1r1h0v0:255 p3r1h0v0:200 p0r1h0v0:165 p2r1h0v0:111
2000,A000,4,3.7036,0.5938,0.3311,0.3027,162,0.8418,0.3574,0.9561,0.6512,104:62 112:62 103:61 113:60 102:57 105:35 313:28 114:28,p1r1h0v0:310 p6r1h0v1:172 p6r1h0v0:167 p7r1h0v1:125
3000,8000,4,3.6901,0.457,0.377,0.3721,164,0.8398,0.335,0.7881,0.6391,313:62 102:60 112:53 303:51 103:50 302:49 312:48 113:46,p6r1h0v0:381 p2r0h1v0:189 p1r1h0v0:124 p7r1h0v0:78
1800,6000,4,3.6802,0.5098,0.1846,0.1846,104,0.8984,0.3555,0.8105,0.7863,103:126 102:114 112:74 213:69 113:68 212:61 202:54 203:40,p1r1h0v0:189 p3r1h0v0:132 p0r1h0v0:116 p5r1h0v1:111
7800,C000,4,3.679,0.1504,0.2217,0.2188,16,0.9844,0.5996,0.4033,0.9355,202:105 203:102 212:83 213:82 312:78 313:75 103:68 112:60,p2r0h1v0:224 p1r1h0v0:150 p7r1h0v0:117 p3r0h1v0:111
1800,A000,2,3.6729,0.5049,0.1846,0.1846,104,0.8984,0.3555,0.8105,0.7863,103:126 102:114 112:74 213:69 113:68 212:61 202:54 203:40,p1r1h0v0:189 p3r1h0v0:132 p0r1h0v0:116 p5r1h0v1:111
C000,C000,4,3.6719,0.582,0.4951,0.3721,221,0.7842,0.3555,0.3047,0.4194,000:326 0E0:34 0F8:24 0C0:21 0F0:20 040:20 080:17 008:16,p0r0h0v0:381 p7r0h0v0:32 p2r0h0v0:31 p0r0h1v0:31
3000,A000,4,3.6682,0.4424,0.377,0.3721,164,0.8398,0.335,0.7881,0.6391,313:62 102:60 112:53 303:51 103:50 302:49 312:48 113:46,p6r1h0v0:381 p2r0h1v0:189 p1r1h0v0:124 p7r1h0v0:78
2000,6000,4,3.6596,0.5645,0.3311,0.3027,162,0.8418,0.3574,0.9561,0.6512,104:62 112:62 103:61 113:60 102:57 105:35 313:28 114:28,p1r1h0v0:310 p6r1h0v1:172 p6r1h0v0:167 p7r1h0v1:125
C800,A000,4,3.6432,0.417,0.4463,0.3008,143,0.8604,0.3721,0.3223,0.5484,000:286 0F0:50 0F8:43 0E0:35 0C0:33 0FC:30 080:27 33F:18,p0r0h0v0:308 p1r0h0v0:44 p7r0h0v0:44 p3r0h0v0:43
5800,4000,4,3.6421,0.582,0.2607,0.21,120,0.8828,0.7373,0.6143,0.7399,202:94 203:93 212:74 213:72 113:68 112:62 103:42 302:39,p6r1h0v1:215 p7r1h0v0:183 p5r0h1v0:145 p7r1h0v1:84
2000,8000,4,3.6406,0.5518,0.3311,0.3027,162,0.8418,0.3574,0.9561,0.6512,104:62 112:62 103:61 113:60 102:57 105:35 313:28 114:28,p1r1h0v0:310 p6r1h0v1:172 p6r1h0v0:167 p7r1h0v1:125
1800,E000,2,3.6392,0.4824,0.1846,0.1846,104,0.8984,0.3555,0.8105,0.7863,103:126 102:114 112:74 213:69 113:68 212:61 202:54 203:40,p1r1h0v0:189 p3r1h0v0:132 p0r1h0v0:116 p5r1h0v1:111
5800,6000,2,3.6392,0.5801,0.2607,0.21,120,0.8828,0.7373,0.6143,0.7399,202:94 203:93 212:74 213:72 113:68 112:62 103:42 302:39,p6r1h0v1:215 p7r1h0v0:183 p5r0h1v0:145 p7r1h0v1:84
1000,E000,4,3.6344,0.0,0.3096,0.2744,16,0.9844,0.3018,0.8281,0.9355,103:140 102:131 213:109 212:90 113:89 112:88 202:57 203:54,p0r1h0v0:281 p1r1h0v0:183 p5r1h0v1:87 p6r1h0v0:76
7000,C000,4,3.6155,0.1152,0.2178,0.2178,16,0.9844,0.5596,0.4756,0.9355,203:114 213:109 212:108 202:101 103:70 312:65 113:63 302:62,p7r1h0v0:223 p1r1h0v0:154 p3r0h1v0:144 p5r0h1v0:84
0800,E000,4,3.6117,0.0,0.249,0.249,16,0.9844,0.1719,0.832,0.9375,113:119 102:117 103:103 203:102 112:98 212:80 202:73 213:65,p1r1h0v0:255 p3r1h0v0:200 p0r1h0v0:165 p2r1h0v0:111
3800,E000,2,3.6016,0.3447,0.1943,0.1768,53,0.9482,0.3564,0.748,0.8175,313:73 212:68 103:65 302:59 303:55 312:55 102:54 213:52,p2r0h1v0:181 p6r1h0v0:170 p7r1h0v0:156 p1r1h0v0:147
5800,C000,2,3.6011,0.5547,0.2607,0.21,120,0.8828,0.7373,0.6143,0.7399,202:94 203:93 212:74 213:72 113:68 112:62 103:42 302:39,p6r1h0v1:215 p7r1h0v0:183 p5r0h1v0:145 p7r1h0v1:84
2800,C000,4,3.5777,0.1826,0.6045,0.3477,110,0.8926,0.4844,0.9639,0.7046,104:52 113:49 102:48 312:42 103:41 313:37 112:36 304:35,p6r1h0v1:356 p6r1h0v0:263 p7r1h0v1:103 p1r1h0v0:91
3000,E000,2,3.5686,0.376,0.377,0.3721,164,0.8398,0.335,0.7881,0.6391,313:62 102:60 112:53 303:51 103:50 302:49 312:48 113:46,p6r1h0v0:381 p2r0h1v0:189 p1r1h0v0:124 p7r1h0v0:78
4800,8000,2,3.5547,0.7188,0.1768,0.1475,164,0.8398,0.4199,0.8525,0.6683,203:92 113:86 112:84 202:83 212:57 213:52 302:39 303:30,p7r1h0v0:151 p1r1h0v0:136 p5r1h0v1:128 p0r1h0v0:94
5000,A000,4,3.5445,0.3223,0.3672,0.2832,125,0.8779,0.4697,0.8203,0.7429,202:92 213:90 203:84 212:79 103:48 102:48 312:39 112:34,p7r1h0v0:290 p6r1h0v1:138 p1r1h0v0:95 p7r1h0v1:86
2000,E000,2,3.5395,0.4844,0.3311,0.3027,162,0.8418,0.3574,0.9561,0.6512,104:62 112:62 103:61 113:60 102:57 105:35 313:28 114:28,p1r1h0v0:310 p6r1h0v1:172 p6r1h0v0:167 p7r1h0v1:125
C000,A000,4,3.5284,0.4863,0.4951,0.3721,221,0.7842,0.3555,0.3047,0.4194,000:326 0E0:34 0F8:24 0C0:21 0F0:20 040:20 080:17 008:16,p0r0h0v0:381 p7r0h0v0:32 p2r0h0v0:31 p0r0h1v0:31
4800,8000,4,3.5239,0.6982,0.1768,0.1475,164,0.8398,0.4199,0.8525,0.6683,203:92 113:86 112:84 202:83 212:57 213:52 302:39 303:30,p7r1h0v0:151 p1r1h0v0:136 p5r1h0v1:128 p0r1h0v0:94
2000,A000,2,3.4985,0.457,0.3311,0.3027,162,0.8418,0.3574,0.9561,0.6512,104:62 112:62 103:61 113:60 102:57 105:35 313:28 114:28,p1r1h0v0:310 p6r1h0v1:172 p6r1h0v0:167 p7r1h0v1:125
C800,A000,2,3.4571,0.293,0.4463,0.3008,143,0.8604,0.3721,0.3223,0.5484,000:286 0F0:50 0F8:43 0E0:35 0C0:33 0FC:30 080:27 33F:18,p0r0h0v0:308 p1r0h0v0:44 p7r0h0v0:44 p3r0h0v0:43
7800,E000,4,3.4534,0.0,0.2217,0.2188,16,0.9844,0.5996,0.4033,0.9355,202:105 203:102 212:83 213:82 312:78 313:75 103:68 112:60,p2r0h1v0:224 p1r1h0v0:150 p7r1h0v0:117 p3r0h1v0:111
5000,E000,2,3.4463,0.2568,0.3672,0.2832,125,0.8779,0.4697,0.8203,0.7429,202:92 213:90 203:84 212:79 103:48 102:48 312:39 112:34,p7r1h0v0:290 p6r1h0v1:138 p1r1h0v0:95 p7r1h0v1:86
7000,E000,4,3.4426,0.0,0.2178,0.2178,16,0.9844,0.5596,0.4756,0.9355,203:114 213:109 212:108 202:101 103:70 312:65 113:63 302:62,p7r1h0v0:223 p1r1h0v0:154 p3r0h1v0:144 p5r0h1v0:84
6000,C000,4,3.4385,0.0938,0.3057,0.1934,61,0.9404,0.3428,0.7793,0.8558,212:108 213:96 202:89 203:81 113:77 103:76 102:72 112:63,p6r1h0v0:198 p7r1h0v0:150 p4r1h0v0:142 p3r1h0v0:90
C800,E000,4,3.422,0.2695,0.4463,0.3008,143,0.8604,0.3721,0.3223,0.5484,000:286 0F0:50 0F8:43 0E0:35 0C0:33 0FC:30 080:27 33F:18,p0r0h0v0:308 p1r0h0v0:44 p7r0h0v0:44 p3r0h0v0:43
4800,6000,4,3.4199,0.6289,0.1768,0.1475,164,0.8398,0.4199,0.8525,0.6683,203:92 113:86 112:84 202:83 212:57 213:52 302:39 303:30,p7r1h0v0:151 p1r1h0v0:136 p5r1h0v1:128 p0r1h0v0:94
4800,A000,2,3.414,0.625,0.1768,0.1475,164,0.8398,0.4199,0.8525,0.6683,203:92 113:86 112:84 202:83 212:57 213:52 302:39 303:30,p7r1h0v0:151 p1r1h0v0:136 p5r1h0v1:128 p0r1h0v0:94
5800,A000,4,3.3741,0.4033,0.2607,0.21,120,0.8828,0.7373,0.6143,0.7399,202:94 203:93 212:74 213:72 113:68 112:62 103:42 302:39,p6r1h0v1:215 p7r1h0v0:183 p5r0h1v0:145 p7r1h0v1:84
4800,4000,4,3.373,0.5977,0.1768,0.1475,164,0.8398,0.4199,0.8525,0.6683,203:92 113:86 112:84 202:83 212:57 213:52 302:39 303:30,p7r1h0v0:151 p1r1h0v0:136 p5r1h0v1:128 p0r1h0v0:94
4800,6000,2,3.3716,0.5967,0.1768,0.1475,164,0.8398,0.4199,0.8525,0.6683,203:92 113:86 112:84 202:83 212:57 213:52 302:39 303:30,p7r1h0v0:151 p1r1h0v0:136 p5r1h0v1:128 p0r1h0v0:94
4000,C000,4,3.367,0.0186,0.3252,0.3184,92,0.9102,0.1904,0.8994,0.7923,203:82 112:82 113:81 202:77 103:72 102:70 213:63 212:62,p1r1h0v0:326 p7r1h0v0:283 p0r1h0v0:140 p0r0h1v0:103
C800,8000,4,3.3561,0.2256,0.4463,0.3008,143,0.8604,0.3721,0.3223,0.5484,000:286 0F0:50 0F8:43 0E0:35 0C0:33 0FC:30 080:27 33F:18,p0r0h0v0:308 p1r0h0v0:44 p7r0h0v0:44 p3r0h0v0:43
4000,E000,4,3.3392,0.0,0.3252,0.3184,92,0.9102,0.1904,0.8994,0.7923,203:82 112:82 113:81 202:77 103:72 102:70 213:63 212:62,p1r1h0v0:326 p7r1h0v0:283 p0r1h0v0:140 p0r0h1v0:103
